40006,63,1704953162434
40006,541,1704953162989
40006,166,1704953163507
40006,59,1704953163992
40006,20,1704953164507
40006,20,1704953165107
40006,172,1704953165638
40006,54,1704953166196
40006,53,1704953166673
40006,23,1704953167483
40006,547,1704953168280
40006,59,1704953169075
40006,55,1704953169869
40006,55,1704953170385
40006,61,1704953170912
40006,20,1704953171427
40006,613,1704953172133
40006,63,1704953172644
40006,178,1704953173209
40006,21,1704953173711
40006,568,1704953174245
40006,577,1704953174740
40006,64,1704953175323
40006,52,1704953175830
40006,151,1704953176354
40006,24,1704953177031
40006,584,1704953177613
40006,627,1704953178309
40006,160,1704953179099
40006,24,1704953179703
40006,173,1704953180266
40006,160,1704953180763
40006,151,1704953181282
40006,52,1704953181792
40006,22,1704953182323
40006,60,1704953182830
40006,157,1704953183351
40006,21,1704953183874
40006,167,1704953184390
40006,161,1704953184888
40006,172,1704953185399
40006,59,1704953186149
40006,633,1704953186646
40006,608,1704953187363
40006,24,1704953188185
40006,153,1704953188805
40006,529,1704953189340
40006,162,1704953189875
40006,172,1704953190414
40006,58,1704953190916
40006,21,1704953191425
40006,55,1704953191950
40006,633,1704953192460
40006,23,1704953192953
40006,23,1704953193470
40006,56,1704953193986
40006,178,1704953194537
40006,60,1704953195139
40006,21,1704953195642
40006,64,1704953196204
40006,21,1704953196713
40006,178,1704953197392
40006,53,1704953198165
40006,178,1704953198857
40006,59,1704953199375
40006,50,1704953199881
40006,22,1704953200417
40006,24,1704953200918
40006,600,1704953201429
40006,519,1704953201946
40006,53,1704953202486
40006,24,1704953203007
40006,55,1704953203549
40006,162,1704953204070
40006,170,1704953204559
40006,608,1704953205126
40006,53,1704953205643
40006,20,1704953206190
40006,51,1704953206687
40006,645,1704953207278
40006,621,1704953207969
40006,60,1704953208604
40006,22,1704953209154
40006,168,1704953209647
40006,154,1704953210235
40006,61,1704953210729
40006,518,1704953211252
40006,24,1704953211740
40006,503,1704953212286
40006,570,1704953212769
40006,645,1704953213294
40006,645,1704953213798
40006,549,1704953214328
40006,590,1704953214851
40006,178,1704953215369
40006,589,1704953215860
40006,534,1704953216417
40006,157,1704953216980
40006,557,1704953217623
40006,619,1704953218445
40006,173,1704953219235
40006,620,1704953220140
40006,606,1704953220753
40006,167,1704953221313
40006,174,1704953221864
40006,175,1704953222401
40006,611,1704953222906
40006,53,1704953223434
40006,165,1704953223939
40006,175,1704953224474
40006,157,1704953224981
40006,21,1704953225520
40006,152,1704953226038
40006,170,1704953226550
40006,64,1704953227235
40006,21,1704953227771
40006,565,1704953228487
40006,21,1704953229291
40006,21,1704953229779
40006,62,1704953230315
40006,53,1704953230798
40006,20,1704953231317
40006,23,1704953231869
40006,177,1704953232390
40006,512,1704953232883
40006,581,1704953233413
40006,623,1704953233968
40006,55,1704953234496
40006,155,1704953234990
40006,537,1704953235513
40006,164,1704953236045
40006,162,1704953236569
40006,177,1704953237164
40006,23,1704953237673
40006,53,1704953238293
40006,164,1704953238844
40006,178,1704953239423
40006,60,1704953239996
40006,644,1704953240548
40006,520,1704953241069
40006,57,1704953241557
40006,618,1704953242132
40006,174,1704953242636
40006,20,1704953243188
40006,630,1704953243686
40006,541,1704953244261
40006,21,1704953244755
40006,60,1704953245266
40006,173,1704953245827
40006,635,1704953246381
40006,23,1704953246969
40006,155,1704953247575
40006,505,1704953248340
40006,62,1704953248853
40006,62,1704953249371
40006,62,1704953249882
40006,22,1704953250424
40006,22,1704953250912
40006,59,1704953251437
40006,158,1704953251991
40006,163,1704953252527
40006,64,1704953253070
40006,20,1704953253563
40006,22,1704953254112
40006,23,1704953254614
40006,614,1704953255199
40006,568,1704953255709
40006,20,1704953256298
40006,24,1704953256820
40006,20,1704953257412
40006,156,1704953258171
40006,22,1704953258844
40006,179,1704953259360
40006,58,1704953259867
40006,24,1704953260400
40006,50,1704953260908
40006,62,1704953261426
