40006,178,1705024885172
40006,615,1705024885775
40006,20,1705024886477
40006,61,1705024886978
40006,20,1705024887515
40006,59,1705024887994
40006,60,1705024888496
40006,52,1705024888997
40006,23,1705024889511
40006,502,1705024889990
40006,539,1705024890530
40006,56,1705024891116
40006,60,1705024891766
40006,164,1705024892544
40006,179,1705024893356
40006,160,1705024894209
40006,52,1705024894700
40006,153,1705024895242
40006,50,1705024895720
40006,63,1705024896266
40006,177,1705024896747
40006,60,1705024897284
40006,590,1705024897770
40006,150,1705024898301
40006,24,1705024898788
40006,50,1705024899293
40006,569,1705024899785
40006,21,1705024900344
40006,62,1705024900847
40006,158,1705024901458
40006,593,1705024902182
40006,504,1705024902964
40006,61,1705024903791
40006,169,1705024904505
40006,53,1705024904986
40006,159,1705024905624
40006,177,1705024906172
40006,635,1705024906651
40006,23,1705024907179
40006,160,1705024907674
40006,55,1705024908249
40006,56,1705024908728
40006,24,1705024909223
40006,60,1705024909696
40006,23,1705024910235
40006,554,1705024910742
40006,167,1705024911543
40006,179,1705024912160
40006,56,1705024912789
40006,170,1705024913442
40006,155,1705024913942
40006,51,1705024914440
40006,56,1705024914973
40006,64,1705024915471
40006,600,1705024916060
40006,52,1705024916541
40006,52,1705024917026
40006,24,1705024917527
40006,167,1705024918003
40006,546,1705024918499
40006,528,1705024918999
40006,521,1705024919518
40006,171,1705024920318
40006,50,1705024920867
40006,154,1705024921551
40006,54,1705024922267
40006,168,1705024923092
40006,545,1705024923819
40006,24,1705024924318
40006,50,1705024925103
40006,163,1705024925585
40006,165,1705024926144
40006,563,1705024926628
40006,61,1705024927146
40006,23,1705024927635
40006,153,1705024928154
40006,641,1705024928647
40006,22,1705024929193
40006,24,1705024929668
40006,23,1705024930310
40006,648,1705024930803
40006,57,1705024931414
40006,20,1705024932109
40006,176,1705024932688
40006,167,1705024933268
40006,61,1705024933752
40006,51,1705024934302
40006,595,1705024934805
40006,522,1705024935324
40006,156,1705024935837
40006,50,1705024936392
40006,53,1705024936942
40006,645,1705024937446
40006,156,1705024937923
40006,649,1705024938443
40006,61,1705024938938
40006,541,1705024939451
40006,57,1705024939947
40006,153,1705024940464
40006,160,1705024940972
40006,23,1705024941588
40006,56,1705024942238
40006,22,1705024942890
40006,593,1705024943750
40006,630,1705024944284
40006,525,1705024944777
40006,533,1705024945286
40006,178,1705024945794
40006,598,1705024946334
40006,508,1705024946842
40006,150,1705024947363
40006,155,1705024947894
40006,518,1705024948422
40006,56,1705024948916
40006,612,1705024949453
40006,50,1705024949953
40006,61,1705024950460
40006,637,1705024950969
40006,173,1705024951600
40006,61,1705024952323
40006,55,1705024953170
40006,628,1705024953947
40006,64,1705024954660
40006,24,1705024955208
40006,536,1705024955697
40006,166,1705024956277
40006,157,1705024956746
40006,58,1705024957254
40006,636,1705024957737
40006,153,1705024958277
40006,57,1705024958778
40006,23,1705024959291
