40006,100,1686711080242
40006,50,1686711080771
40006,50,1686711081307
40006,50,1686711081843
40006,50,1686711082414
40006,50,1686711082954
40006,1000,1686711083495
40006,50,1686711084021
40006,50,1686711084649
40006,50,1686711085208
40006,50,1686711085723
40006,50,1686711086396
40006,50,1686711086930
40006,50,1686711087508
40006,50,1686711088058
40006,100,1686711088620
40006,50,1686711089144
40006,500,1686711089673
40006,1000,1686711090296
40006,100,1686711090838
40006,100,1686711091409
40006,1000,1686711091938
40006,50,1686711092491
40006,200,1686711093004
40006,50,1686711093556
40006,50,1686711094172
40006,500,1686711094685
40006,50,1686711095235
40006,200,1686711095745
40006,200,1686711096278
40006,50,1686711096826
40006,50,1686711097370
40006,1000,1686711097893
40006,50,1686711098448
40006,50,1686711098994
40006,50,1686711099534
40006,100,1686711100125
40006,200,1686711100664
40006,100,1686711101225
40006,50,1686711101957
40006,200,1686711102499
40006,500,1686711103021
40006,50,1686711103555
40006,100,1686711104293
40006,50,1686711105390
40006,1000,1686711105898
40006,50,1686711106455
40006,500,1686711106966
40006,50,1686711107504
40006,50,1686711108028
40006,1000,1686711108563
40006,50,1686711109155
40006,50,1686711109708
40006,50,1686711110338
40006,100,1686711110914
40006,50,1686711111454
40006,50,1686711113028
40006,50,1686711113676
40006,50,1686711114273
40006,50,1686711114825
40006,50,1686711115374
40006,100,1686711115900
40006,500,1686711116521
40006,200,1686711117146
40006,50,1686711117657
40006,500,1686711119258
40006,50,1686711119784
40006,100,1686711120601
40006,50,1686711121295
40006,100,1686711121976
40006,50,1686711122769
40006,100,1686711124391
40006,50,1686711124949
40006,50,1686711125551
40006,50,1686711126146
40006,50,1686711126703
40006,100,1686711127249
40006,50,1686711127835
40006,50,1686711128335
40006,200,1686711128857
40006,100,1686711129394
40006,50,1686711129978
40006,50,1686711130721
40006,1000,1686711131295
40006,50,1686711131908
40006,50,1686711132426
40006,100,1686711132935
40006,50,1686711133467
40006,50,1686711133970
40006,50,1686711134653
40006,50,1686711135418
40006,50,1686711135926
40006,50,1686711136501
40006,500,1686711136999
40006,100,1686711137501
40006,50,1686711138024
40006,50,1686711138648
40006,50,1686711139237
40006,50,1686711139753
40006,50,1686711140400
40006,50,1686711140918
40006,100,1686711141456
40006,100,1686711141972
40006,500,1686711142501
40006,50,1686711143038
40006,50,1686711143553
40006,50,1686711144099
40006,100,1686711144622
40006,50,1686711145188
40006,100,1686711145717
40006,100,1686711146297
40006,200,1686711146831
40006,50,1686711147380
40006,200,1686711147903
40006,100,1686711149411
40006,100,1686711149968
40006,100,1686711150511
40006,50,1686711151038
40006,50,1686711151603
40006,50,1686711152230
40006,50,1686711152736
40006,50,1686711153288
40006,100,1686711153799
40006,500,1686711154340
40006,100,1686711154854
40006,500,1686711155453
40006,200,1686711155965
40006,50,1686711156523
40006,100,1686711157092
40006,50,1686711157657
40006,50,1686711158194
40006,500,1686711158699
40006,100,1686711159329
40006,500,1686711159859
40006,50,1686711160374
40006,100,1686711160898
40006,100,1686711161422
40006,50,1686711161962
40006,200,1686711162487
40006,200,1686711162990
40006,200,1686711163569
40006,200,1686711164192
40006,50,1686711164884
40006,100,1686711165445
40006,50,1686711165930
40006,100,1686711166464
40006,200,1686711166972
40006,100,1686711167528
40006,50,1686711168028
40006,50,1686711168620
40006,100,1686711169202
40006,50,1686711169683
40006,100,1686711170198
40006,50,1686711170697
40006,100,1686711171195
40006,500,1686711171700
40006,1000,1686711172270
40006,200,1686711172766
40006,500,1686711173286
40006,50,1686711173802
40006,50,1686711174437
40006,200,1686711174991
40006,50,1686711175521
40006,50,1686711176255
40006,100,1686711176759
40006,1000,1686711177377
40006,500,1686711178101
40006,50,1686711178702
40006,100,1686711179359
40006,50,1686711180014
40006,50,1686711180752
40006,50,1686711181422
40006,1000,1686711182278
40006,50,1686711182798
40006,50,1686711183381
40006,50,1686711184266
40006,50,1686711184926
40006,200,1686711185623
40006,50,1686711186296
40006,500,1686711186922
40006,50,1686711187549
40006,500,1686711188121
40006,50,1686711188634
40006,100,1686711189277
40006,50,1686711189866
40006,100,1686711190588
40006,50,1686711191202
40006,100,1686711191776
40006,500,1686711192390
40006,200,1686711193045
40006,200,1686711193644
40006,100,1686711194545
40006,50,1686711195166
40006,100,1686711195825
40006,50,1686711196536
40006,50,1686711197208
40006,50,1686711197908
40006,100,1686711198563
40006,100,1686711199131
40006,100,1686711199854
40006,1000,1686711200382
40006,50,1686711201115
40006,100,1686711201676
40006,50,1686711202476
40006,50,1686711203161
40006,500,1686711203689
40006,100,1686711204414
40006,50,1686711204943
40006,1000,1686711205512
40006,100,1686711206024
40006,50,1686711206582
40006,50,1686711207304
40006,50,1686711207813
40006,200,1686711208350
40006,50,1686711208996
40006,100,1686711209648
40006,100,1686711210252
40006,50,1686711210824
