49001,31,1705635934718
49001,12,1705635938252
49001,23,1705635961232
49001,24,1705635964742
49001,17,1705635968254
49001,30,1705635971742
49001,12,1705635972245
49001,37,1705635972708
49001,18,1705635976228
49001,23,1705635979739
49001,24,1705635983300
49001,96,1705635986802
49001,87,1705635990340
49001,18,1705635993832
49001,22,1705635997349
49001,30,1705636000852
49001,13,1705636004528
49001,20,1705636008116
49001,23,1705636011607
49001,16,1705636015137
49001,8,1705636250701
49001,27,1705636251199
49001,23,1705636251663
49001,37,1705636252163
49001,118,1705636252641
49001,15,1705636253310
49001,14,1705636253860
49001,1,1705636254558
49001,32,1705636255189
49001,29,1705636274835
49001,361,1705636275433
49001,114,1705636275914
49001,10,1705636276392
49001,31,1705636276858
49001,21,1705636277335
49001,5,1705636277802
49001,24,1705636278281
49001,34,1705636278735
49001,20,1705636279218
49001,35,1705636322052
49001,33,1705636322571
49001,20,1705636323194
49001,34,1705636323765
49001,4,1705636324381
49001,38,1705636324983
49001,3,1705636325460
49001,34,1705636336141
49001,35,1705636339743
49001,3,1705636340421
49001,7,1705636340926
49001,35,1705636341450
49001,33,1705636341966
49001,1,1705636342436
49001,13,1705636342969
49001,37,1705636343521
49001,30,1705636344118
49001,1,1705636344579
49001,80,1705636345113
49001,30,1705636345685
49001,31,1705636346212
49001,10,1705636346687
49001,4,1705636347201
49001,114,1705636347672
49001,5,1705636348132
49001,36,1705636348576
49001,22,1705636349086
49001,36,1705636351387
49001,15,1705636351891
49001,18,1705636352402
49001,2,1705636352892
49001,11,1705636353570
49001,116,1705636354153
49001,9,1705636354630
49001,99,1705636355206
49001,4,1705636355697
49001,69,1705636356158
49001,21,1705636356635
49001,29,1705636379680
49001,4,1705636380520
