40006,25,1705053079967
40006,16,1705053080526
40006,431,1705053081052
40006,25,1705053081571
40006,170,1705053082137
40006,16,1705053082653
40006,16,1705053083186
40006,16,1705053083731
40006,24,1705053084302
40006,161,1705053084849
40006,22,1705053085552
40006,19,1705053086524
40006,36,1705053087248
40006,21,1705053087885
40006,22,1705053088771
40006,23,1705053089362
40006,63,1705053089870
40006,141,1705053090530
40006,51,1705053091149
40006,15,1705053091669
40006,25,1705053092204
40006,41,1705053092706
40006,46,1705053093287
40006,18,1705053093773
40006,137,1705053094325
40006,17,1705053094835
40006,45,1705053095535
40006,49,1705053096196
40006,46,1705053096815
40006,16,1705053097354
40006,58,1705053097866
40006,65,1705053098394
40006,17,1705053098907
40006,158,1705053099413
40006,59,1705053099926
40006,22,1705053100438
40006,25,1705053100963
40006,18,1705053101481
40006,36,1705053102006
40006,21,1705053102552
40006,16,1705053103085
40006,22,1705053103574
40006,21,1705053104115
40006,25,1705053104612
40006,179,1705053105281
40006,18,1705053105899
40006,43,1705053106676
40006,16,1705053107307
40006,35,1705053107838
40006,38,1705053108368
40006,20,1705053108900
40006,49,1705053109418
40006,44,1705053109914
40006,47,1705053110473
40006,21,1705053110990
40006,36,1705053111539
40006,130,1705053112073
40006,24,1705053112560
40006,44,1705053113144
40006,19,1705053113648
40006,19,1705053114195
40006,21,1705053114693
40006,60,1705053115291
40006,140,1705053115929
40006,21,1705053116583
40006,36,1705053117114
40006,17,1705053117619
40006,19,1705053118145
40006,515,1705053118639
40006,170,1705053119164
40006,168,1705053119668
40006,38,1705053120521
40006,21,1705053121078
40006,25,1705053121709
40006,21,1705053122291
40006,646,1705053122830
40006,48,1705053123359
40006,17,1705053124024
40006,359,1705053124547
40006,46,1705053125137
40006,51,1705053125776
40006,148,1705053126553
40006,47,1705053127092
40006,19,1705053127582
40006,155,1705053128130
40006,25,1705053128635
40006,53,1705053129182
40006,46,1705053129665
40006,168,1705053130225
40006,170,1705053130709
40006,19,1705053131260
40006,37,1705053131783
40006,350,1705053132329
40006,176,1705053132848
40006,23,1705053133368
40006,15,1705053133894
40006,18,1705053134429
40006,62,1705053134928
40006,17,1705053135569
40006,22,1705053136379
40006,138,1705053137170
40006,134,1705053137969
40006,15,1705053138791
40006,126,1705053139301
40006,64,1705053139789
40006,16,1705053140376
40006,171,1705053140995
40006,579,1705053141559
40006,20,1705053142106
40006,64,1705053142603
40006,56,1705053143140
40006,15,1705053143636
40006,39,1705053144169
40006,50,1705053144657
40006,22,1705053145225
40006,25,1705053146087
40006,51,1705053146702
40006,16,1705053147271
40006,127,1705053147784
40006,17,1705053148338
40006,644,1705053148830
40006,21,1705053149358
40006,37,1705053149877
40006,16,1705053150378
40006,17,1705053150873
40006,19,1705053151404
40006,36,1705053151914
40006,39,1705053152478
40006,641,1705053153006
40006,46,1705053153549
40006,58,1705053154126
40006,141,1705053154613
40006,16,1705053155219
40006,173,1705053155853
40006,155,1705053156623
40006,20,1705053157337
40006,51,1705053157891
40006,18,1705053158437
40006,25,1705053158932
40006,18,1705053159475
40006,37,1705053159980
40006,149,1705053160499
40006,22,1705053160993
40006,16,1705053161539
40006,23,1705053162107
40006,16,1705053162621
40006,17,1705053163148
40006,22,1705053163634
40006,131,1705053164168
40006,19,1705053164651
40006,404,1705053165288
40006,172,1705053165792
40006,60,1705053166448
40006,167,1705053167296
40006,160,1705053167969
40006,63,1705053168485
40006,22,1705053168982
40006,23,1705053169478
40006,19,1705053169981
40006,24,1705053170622
40006,47,1705053171306
40006,628,1705053171831
40006,50,1705053172364
40006,17,1705053172882
40006,36,1705053173423
40006,134,1705053173906
40006,15,1705053174434
40006,132,1705053174938
40006,173,1705053175633
40006,18,1705053176296
40006,163,1705053177137
40006,24,1705053177903
40006,54,1705053178426
40006,20,1705053178937
40006,142,1705053179473
40006,481,1705053179970
40006,24,1705053180648
40006,365,1705053181254
40006,20,1705053181800
40006,53,1705053182366
40006,23,1705053182883
40006,21,1705053183388
40006,19,1705053183866
40006,42,1705053184387
40006,62,1705053184879
40006,564,1705053185392
40006,130,1705053186134
40006,21,1705053186910
40006,23,1705053187747
40006,597,1705053188588
40006,63,1705053189120
40006,24,1705053189602
40006,25,1705053190177
40006,23,1705053190667
40006,19,1705053191193
40006,21,1705053191678
40006,21,1705053192216
40006,508,1705053192706
40006,43,1705053193213
40006,558,1705053193697
40006,643,1705053194227
40006,21,1705053194718
40006,394,1705053195373
40006,23,1705053195908
40006,20,1705053196590
40006,131,1705053197401
40006,23,1705053198267
40006,124,1705053198785
40006,375,1705053199316
40006,55,1705053199830
40006,21,1705053200332
40006,64,1705053200841
40006,24,1705053201388
40006,17,1705053201899
40006,176,1705053202416
40006,22,1705053202917
40006,15,1705053203589
40006,61,1705053204111
40006,50,1705053204600
40006,17,1705053205197
40006,24,1705053205978
40006,381,1705053206795
40006,177,1705053207626
40006,44,1705053208252
40006,452,1705053208744
